,Lat,Long_,Deaths,Case_Fatality_Ratio,Temperature
1571,40.73518949,-94.24368535,39.0,2.98393267,3.32
1572,42.38624071,-95.10547892,42.0,1.488833747,4.3
1573,41.63935978,-90.61959493,,0.9035018485,4.79
1574,41.6850066,-95.31015553,55.0,1.768488746,5.4
1575,43.08221074,-96.1767568,95.0,1.082497721,6.05
1576,42.03621213,-93.46499005,101.0,0.4414528607,6.33
1577,42.07991767,-92.53266945,97.0,2.122073944,4.95
1578,40.73710579,-94.69778563,25.0,1.663339987,3.07
1580,41.0277278,-94.24234847,54.0,1.724137931,6.23
1581,40.75326764,-91.95017958,28.0,1.673640167,6.33
1582,41.03064984,-92.40954728,,2.150327436,6.53
1583,41.33559454,-93.56007641,151.0,1.052118172,7.99
1584,41.33577126,-91.71725711,88.0,1.317957166,5.97
1585,40.73969028,-93.32752197,34.0,2.272727273,5.67
1586,42.42853483,-94.17987389,181.0,1.514644351,4.54
1587,43.37751174,-93.73407298,47.0,1.370662001,3.96
1588,43.29094334,-91.84422722,55.0,1.239855726,4.04
1589,42.38979414,-96.0459439,,1.086889776,3.63
1590,43.37750768,-93.26087602,17.0,0.840751731,3.45
1591,42.73305373,-93.73515113,70.0,1.751751752,5.96
1592,37.88582951,-95.30030847,64.0,1.271354787,6.05
1593,38.21413251,-95.29272815,37.0,1.452119309,6.11
1594,39.53185661,-95.30870026,44.0,0.8854900382,3.26
1595,37.2288586,-98.68460053,12.0,0.9884678748,7.88
1596,38.47889676,-98.75636726,123.0,1.622905396,7.88
1597,37.85508555,-94.84865997,63.0,1.151736746,6.3
1598,39.82652589,-95.56421698,51.0,1.635139468,1.62
1599,37.78134351,-96.83878537,,1.044480461,5.5
1600,38.30292938,-96.59563862,9.0,1.14213198,4.23
1601,37.14994405,-96.2454192,22.0,2.240325866,6.99
1602,37.16928494,-94.8462897,96.0,1.31976904,5.39
1603,39.78580976,-101.7318201,16.0,2.206896552,10.94
1604,37.23577007,-99.81883015,8.0,1.405975395,7.48
1605,39.34948772,-97.16518128,44.0,1.812191104,2.42
1606,39.48028352,-97.64925343,50.0,1.898974554,1.82
1607,38.2365018,-95.73379515,47.0,1.684587814,7.34
1608,37.1911452,-99.27113247,18.0,3.308823529,5.45
1609,37.23781842,-96.83776647,173.0,1.405475668,5.93
1610,37.50675523,-94.85245778,142.0,0.9574539815,5.93
1611,39.78468441,-100.4594081,21.0,2.699228792,10.95
1612,38.86600962,-97.15532383,96.0,1.652039236,6.07
1613,39.79067154,-95.14056866,39.0,1.387900356,3.19
1614,38.88503636,-95.2925121,168.0,0.4990494297,5.14
1615,37.88735543,-99.31263309,16.0,2.384500745,7.06
1616,37.45338105,-96.24369667,12.0,1.756954612,7.03
1617,38.91458712,-99.31751551,90.0,1.081081081,3.75
1618,38.69677695,-98.20462799,33.0,1.367592209,4.97
1619,38.04340344,-100.7381938,125.0,0.9466828234,6.18
1620,37.69200114,-99.88825298,123.0,1.023635153,9.15
1621,38.56443815,-95.28644341,100.0,1.238390093,6.73
1622,38.99871131,-96.7577178,89.0,0.7927318073,2.69
1623,38.91588178,-100.4829321,23.0,2.5,8.44
1624,39.34987223,-99.88332493,18.0,2.406417112,8.11
1625,37.56227336,-101.3079758,40.0,1.453488372,5.99
1626,37.73836671,-100.4369088,23.0,1.642857143,8.18
1627,38.4808095,-101.8061079,6.0,1.538461538,6.56
1628,37.8774388,-96.23250453,25.0,1.164958062,6.79
1629,37.99978709,-101.7921066,5.0,0.9191176471,7.04
1630,37.19175361,-98.07578384,29.0,1.533580116,7.05
1631,38.04293782,-97.42747573,133.0,1.145564169,5.28
1632,37.5620394,-100.8710738,14.0,1.263537906,6.94
1633,38.08780079,-99.89829881,13.0,2.647657841,7.77
1634,39.41673394,-95.79356799,37.0,0.8071553229,3.18
1635,39.2347941,-95.38289232,70.0,1.242677081,4.21
1636,39.78470589,-98.21820662,16.0,1.70031881,7.51
1637,38.88548175,-94.82250877,,0.7609149273,4.96
1638,38.00017981,-101.321681,21.0,1.538461538,7.05
1639,37.55909527,-98.13638678,30.0,1.312910284,6.46
1640,37.55848695,-99.2856537,8.0,1.059602649,7.8
1641,37.19113093,-95.29849679,88.0,1.127915919,6.59
1642,38.48119447,-100.4660754,12.0,3.278688525,7.25
1643,39.20183497,-95.03620809,,0.8708822416,5.04
1644,39.04549684,-98.20756994,12.0,1.648351648,3.68
1645,38.21267844,-94.84254089,35.0,1.030927835,6.64
1646,38.91735806,-101.148475,14.0,1.387512389,8.91
1647,38.45576156,-96.15275715,131.0,1.111771196,5.14
1648,38.35855394,-97.0985251,52.0,1.319127347,3.1
1649,39.78359669,-96.52278974,49.0,1.675213675,2.0
1650,38.39184858,-97.64769869,140.0,1.498127341,5.51
1651,37.23859987,-100.364831,24.0,1.768607222,7.77
1652,38.56383358,-94.83832189,105.0,1.115715652,6.85
1653,39.39331582,-98.20906732,26.0,1.49168101,3.93
1654,37.19236568,-95.74329258,180.0,1.662817552,5.23
1655,38.68827511,-96.65128437,31.0,1.777522936,3.03
1656,37.19141121,-101.7992519,11.0,1.536312849,9.39
1657,39.78345387,-96.01392079,65.0,1.731947775,1.73
1658,37.55862897,-95.30670046,77.0,1.278644968,6.02
1659,38.47974157,-99.91547333,19.0,2.151755379,8.37
1660,39.78443827,-99.90286639,39.0,1.604278075,9.2
1661,38.65235984,-95.72707998,66.0,1.389181225,7.04
1662,39.3503437,-98.76753828,21.0,2.095808383,8.46
1663,39.13237408,-97.65020313,24.0,1.670146138,3.1
1665,38.18108732,-99.23692334,26.0,1.016419077,7.75
1666,39.78465501,-99.34668865,32.0,1.91273162,8.52
1667,39.37925655,-96.34564657,70.0,1.001860598,3.38
1668,37.64780729,-98.73922153,35.0,1.559020045,8.12
1669,39.78525843,-101.0761617,10.0,1.307189542,10.68
1670,37.95230263,-98.08607292,,1.195379656,6.26
1671,39.82799632,-97.65036709,21.0,1.364522417,5.54
1672,38.34616184,-98.19992118,31.0,1.018062397,4.99
1673,39.28935726,-96.73420026,105.0,0.6510820363,2.35
1674,39.35022773,-99.32484567,21.0,1.329113924,9.1
1675,38.52275276,-99.30863983,20.0,2.114164905,6.68
1676,38.91462787,-98.76254297,42.0,1.963534362,2.13
1677,38.78369175,-97.65185177,,1.606833522,4.82
1678,38.48222076,-100.9066539,36.0,2.312138728,7.76
1679,37.6842718,-97.4608198,,0.9761742278,6.58
1680,37.19324632,-100.8507201,67.0,0.8387581372,6.49
1681,39.04100763,-95.7557264,,1.204556145,5.89
1682,39.35018161,-100.4418259,19.0,2.120535714,9.29
1683,39.35147699,-101.7197624,23.0,1.289237668,10.36
1684,39.78516566,-98.78566062,9.0,1.101591187,8.66
1685,38.03100851,-98.71762001,32.0,2.327272727,6.48
1686,37.56304714,-101.7843534,12.0,2.321083172,7.88
1687,37.1923008,-101.3118967,27.0,1.470588235,7.78
1688,37.23682549,-97.47721621,81.0,1.232689088,6.98
1689,39.35107575,-101.0553705,31.0,1.048005409,10.68
1690,38.91467218,-99.87284448,13.0,1.431718062,8.18
1692,38.95471985,-96.20350509,24.0,1.230138391,3.4
1693,38.91686134,-101.7638876,8.0,1.646090535,10.18
1694,39.78420784,-97.0875323,27.0,1.693851945,2.22
1695,38.48178252,-101.3471509,10.0,1.689189189,7.79
1696,37.55937174,-95.74323255,55.0,1.619552415,6.09
1697,37.8865336,-95.74006277,17.0,1.673228346,6.95
1698,39.11727348,-94.76378225,,0.9613778512,5.28
1699,37.10459774,-85.28129668,114.0,1.51434644,4.94
1700,36.75197631,-86.19457544,123.0,1.49380617,6.08
1701,38.00671029,-84.99171713,79.0,0.9546827795,2.73
1702,37.05842757,-88.99427697,37.0,2.167545401,4.86
1703,36.96469836,-85.93338945,,1.440291705,6.0
1704,38.14735938,-83.74588932,52.0,1.162270899,3.24
1705,36.73355174,-83.67766671,169.0,1.563367253,8.1
1706,38.97065142,-84.72615357,,0.7488176563,1.74
1707,38.2054607,-84.21827874,71.0,0.930293501,3.41
1708,38.36176608,-82.68652187,,0.9304244202,5.41
1709,37.62680923,-84.8633779,156.0,1.412787538,4.14
1710,38.69158994,-84.08532444,29.0,1.073676416,2.16
1711,37.52333168,-83.31959161,71.0,1.373573225,7.4
1712,37.77377239,-86.42885017,89.0,1.363984674,2.45
1713,37.97162523,-85.68955617,,0.8956386293,4.57
1714,37.20946153,-86.68748787,56.0,1.217126712,4.01
1715,37.14749129,-87.86948214,65.0,1.318725908,4.78
1716,36.62093411,-88.2731593,103.0,0.8989352418,5.27
1717,38.94384345,-84.37875208,,0.6969233384,2.38
1718,36.85372876,-88.9669222,23.0,1.741105223,4.89
1719,38.66599534,-85.12601074,54.0,1.275690999,1.28
1720,38.31690743,-83.05092385,121.0,1.038181038,5.99
1721,37.32533118,-84.92726209,83.0,1.580952381,5.79
1722,36.89267803,-87.49055367,,1.185871336,4.76
1723,37.9689263,-84.14615986,83.0,0.5993212506,3.9
1724,37.16451126,-83.712575,108.0,1.135288553,5.11
1725,36.72581156,-85.13377529,58.0,1.266099105,5.55
1726,37.35839237,-88.0882609,55.0,1.981981982,4.74
1727,36.78926125,-85.39050034,33.0,1.226309922,5.87
1728,37.73028906,-87.0901948,,1.138464789,2.97
1729,37.21218923,-86.23955613,53.0,1.664050235,4.89
1730,38.11624059,-83.09771563,22.0,0.6474396704,6.44
1731,37.69241417,-83.95956369,58.0,1.126432317,5.07
1732,38.0368225,-84.45576892,,0.588577548,4.44
1733,38.36758311,-83.69657514,71.0,1.457008003,3.2
1734,37.56213922,-82.74750924,,1.487895603,8.17
1735,38.2379395,-84.87962551,186.0,1.035231257,3.08
1736,36.55238827,-89.20140068,35.0,2.444134078,4.94
1737,38.75398691,-84.8558382,57.0,2.118959108,2.08
1738,37.6388668,-84.53289319,89.0,1.53580673,3.91
1739,38.64962758,-84.62415957,70.0,0.7222451506,1.98
1740,36.72292505,-88.65143315,,1.510619204,5.26
1741,37.46231118,-86.34248968,149.0,1.50993109,5.03
1742,37.26484328,-85.5540745,51.0,1.095360825,4.27
1743,38.54332505,-82.9215658,158.0,0.9857748939,5.38
1744,37.83766422,-86.78280584,29.0,0.9461663948,2.93
1745,37.6976111,-85.96319251,,1.131237583,3.92
1746,36.85699301,-83.21899516,,1.848848524,9.94
1747,38.44188174,-84.32869741,88.0,1.051248357,2.47
1748,37.29943898,-85.88461055,109.0,1.626380185,4.7
1749,37.79344553,-87.57392021,181.0,1.055762949,2.82
1750,38.44942688,-85.11587507,56.0,0.8939974457,2.17
1751,36.6794808,-88.97875928,31.0,2.905342081,4.22
1752,37.30939025,-87.54670406,,1.444799246,4.39
1753,37.41866422,-83.99825483,84.0,1.652567381,4.76
1754,38.18664655,-85.65931031,,0.9401200844,3.67
1755,37.87119786,-84.58252003,162.0,0.8744939271,4.66
1756,37.85106355,-82.8264322,136.0,1.547388781,7.4
1757,38.93950319,-84.53241199,,0.8859484021,2.02
1758,37.35388197,-82.94981134,76.0,1.291199456,3.45
1759,36.89225732,-83.85403396,170.0,1.156462585,6.92
1760,37.54567114,-85.70138352,78.0,1.662404092,3.92
1761,37.10975748,-84.11321779,,1.070254568,6.95
1762,38.07136018,-82.72882223,80.0,1.473025226,6.77
1763,37.59645942,-83.71513901,59.0,1.731728794,4.86
1764,37.09246661,-83.37999606,58.0,1.141957078,10.63
1765,37.12306748,-82.85346474,136.0,1.412546739,2.36
1766,38.53184419,-83.37735618,92.0,1.651112706,1.83
1767,37.45475628,-84.6565327,146.0,1.702425373,3.79
1768,37.21137452,-88.34797529,65.0,2.131147541,4.82
1769,36.85949479,-86.877635,137.0,1.362641735,5.17
1770,37.02080035,-88.07886257,40.0,1.11919418,4.92
1771,37.71659336,-84.27220275,,0.8905778603,3.98
1772,37.70820545,-83.0657714,61.0,1.212000795,7.34
1773,37.55218078,-85.26898542,91.0,1.156142803,5.97
1774,36.8800707,-88.32803576,125.0,1.245516142,3.91
1775,37.79990579,-82.51247478,51.0,1.234567901,7.12
1776,38.59471935,-83.82151043,115.0,1.864461738,2.1
1777,37.05350953,-88.70445755,,1.304440195,4.39
1778,36.73874143,-84.48102924,90.0,1.190948789,7.68
1779,37.5301951,-87.26803443,61.0,1.874039939,3.05
1780,37.96163597,-86.21028219,69.0,0.9491059147,2.79
1781,37.94090733,-83.59985712,35.0,1.528384279,4.01
1782,37.81474237,-84.87488475,116.0,1.263754222,5.5
1783,36.99459295,-85.63123699,76.0,2.122312203,5.95
1784,36.71225341,-85.71596443,89.0,2.028721222,5.62
1785,38.03253032,-83.9145241,125.0,1.12958612,3.26
1786,37.92465657,-83.25558245,36.0,0.5521472393,4.68
1787,37.21425819,-87.14632053,134.0,1.032914515,5.01
1788,37.80335779,-85.4657193,166.0,0.8869416542,5.19
1789,38.33342292,-84.01889177,35.0,1.314800902,3.34
1790,37.47751843,-86.85368087,120.0,1.358080579,4.17
1791,38.39791089,-85.448222,160.0,0.7052807899,2.38
1792,38.51679143,-84.82404619,40.0,1.315789474,2.37
1793,37.42823949,-83.68811419,32.0,1.5625,5.47
1794,38.69607718,-84.35599463,43.0,1.010575793,2.45
1795,37.25023553,-83.22922731,,1.325145443,3.9
1796,37.47088263,-82.39487445,,1.469745353,6.94
1797,37.83218794,-83.82553961,50.0,0.7997440819,5.12
1798,37.10466131,-84.57629079,,1.499976923,7.69
1799,38.51923469,-84.05055616,22.0,2.558139535,2.06
1800,37.36642393,-84.31176452,67.0,1.041990669,3.49
1801,38.19484205,-83.42088935,79.0,0.835978836,3.15
1802,36.99308373,-85.06070117,98.0,1.207342614,6.61
1803,38.29622293,-84.5816631,122.0,0.5464480874,2.18
1804,38.21476019,-85.194223,179.0,1.082552162,2.45
1805,36.74058474,-86.58047435,103.0,1.432943795,5.27
1806,38.03223971,-85.32749335,67.0,0.9785307434,4.4
1807,37.3677562,-85.3329931,140.0,1.219405975,5.1
1808,36.8381152,-87.17878374,47.0,1.353296862,4.26
1809,36.80767017,-87.87333656,49.0,0.9743487771,4.57
1810,38.61056487,-85.33775972,47.0,1.742677049,1.56
1812,37.66166713,-87.94300009,62.0,1.158878505,2.7
1813,36.99903045,-86.42672751,,0.7751937984,6.19
1814,37.75599461,-85.17407732,69.0,1.392532795,4.54
1815,36.80310688,-84.8251971,106.0,1.314647154,6.01
1816,37.52168356,-87.67989953,52.0,1.082882132,4.23
1817,36.75700531,-84.14541217,,1.377706209,7.26
1818,37.73941626,-83.49303612,30.0,0.8733624454,7.02
1819,38.04178222,-84.7417556,59.0,0.6436129595,4.67
1820,30.2950649,-92.41419698,,1.654986523,11.99
1821,30.65385745,-92.82442028,143.0,1.597943904,11.07
1822,30.20406249,-90.9132841,,0.7052838478,15.42
1823,29.89946234,-91.06461642,72.0,1.099236641,16.35
1824,31.07796211,-92.00079449,,1.557453528,13.63
1825,30.64836518,-93.34173616,145.0,1.326259947,11.08
1826,32.34569994,-93.05398492,116.0,2.397684994,12.04
1827,32.67932307,-93.60460152,,1.086823788,11.47
1828,32.57991587,-93.88375652,,1.464513706,11.78
1829,30.22931235,-93.35400434,,1.110625537,12.8
1830,32.0902519,-92.11752148,55.0,1.26233647,12.41
1831,29.87592238,-93.19310676,10.0,0.7288629738,13.0
1832,31.66778967,-91.84526385,60.0,1.943005181,11.34
1833,32.82308512,-92.99526883,82.0,2.06497104,12.99
1834,31.44817835,-91.63814433,91.0,1.450199203,10.01
1835,32.05457447,-93.74130302,141.0,1.496338746,12.1
1836,30.53842039,-91.09777565,,1.028251315,14.1
1837,32.73926954,-91.23425694,38.0,1.189730745,11.16
1838,30.84425359,-91.04976723,179.0,2.196588538,13.06
1839,30.72985248,-92.39915924,163.0,1.623505976,11.07
1840,32.13675181,-91.67589857,191.0,2.205542725,12.54
1841,31.59882456,-92.56124347,99.0,1.359516616,11.41
1842,29.86803617,-91.75871777,,1.155381871,14.02
1843,30.25734305,-91.3499598,156.0,1.377726751,15.04
1844,32.30251776,-92.55692092,82.0,1.518799778,11.06
1845,29.74075478,-90.11115756,,1.032533456,18.87
1846,30.26896765,-92.81210004,174.0,2.163371876,11.99
1847,31.67884782,-92.15907765,68.0,1.364913689,11.05
1848,30.2049055,-92.06959876,,0.6849226387,12.78
1849,29.52470226,-90.40976986,,1.183449503,23.0
1850,32.6003154,-92.6659741,157.0,1.041045024,11.12
1851,30.44143993,-90.73061664,,1.065664382,14.46
1852,32.36918118,-91.23973355,64.0,1.68376743,9.01
1853,32.81686191,-91.80421614,144.0,1.7208413,11.12
1854,31.72321584,-93.09816516,184.0,1.452364038,11.01
1855,30.06971951,-89.92660315,,1.071415644,16.69
1856,32.47645559,-92.15704172,,1.333928315,11.0
1858,29.42245447,-89.60322085,48.0,0.6228104321,19.22
1859,30.71409502,-91.60209535,97.0,1.266483875,12.01
1860,31.19778499,-92.52997303,,1.482042142,10.97
1861,32.09530039,-93.34213308,59.0,2.359056377,13.1
1862,32.41391005,-91.76634876,107.0,1.241011366,13.35
1863,31.56388699,-93.55433981,125.0,1.589724024,12.2
1864,29.87761636,-89.51887093,117.0,0.8385293485,17.27
1865,29.90709658,-90.35555967,154.0,0.9227634969,17.21
1866,30.82210324,-90.71013176,25.0,1.141031492,13.83
1867,30.02531716,-90.80212061,79.0,1.099512874,15.54
1868,30.12597499,-90.4753503,189.0,1.473109899,16.49
1869,30.59724262,-92.00135806,,1.595014652,11.09
1870,30.13112107,-91.61403569,199.0,1.288609726,14.02
1871,29.69262097,-91.44702164,,1.90437873,18.0
1872,30.40942847,-89.95642711,,1.036414566,17.36
1873,30.62888673,-90.40664996,,1.516611601,15.44
1874,32.00760749,-91.32915234,13.0,1.004636785,12.41
1875,29.37343766,-90.82626855,,1.165741475,21.0
1877,32.83121059,-92.3749373,142.0,1.638398523,12.79
1878,29.83517605,-92.30292538,,1.298074344,12.79
1879,31.10884837,-93.18153838,200.0,1.746572352,10.94
1880,30.85288548,-90.03866652,,1.686501623,16.63
1881,32.70847669,-93.33121835,199.0,1.403979117,12.02
1882,30.46058217,-91.30989571,93.0,1.016726796,14.43
1883,32.78550125,-91.461201,71.0,1.53912855,11.14
1884,30.87882871,-91.4148538,48.0,1.49207336,11.78
1885,31.94449367,-92.63789413,71.0,1.322899199,13.56
1886,44.1664747,-70.20380627,,1.163086541,0.53
1887,46.65926321,-68.59841248,192.0,1.0823609,-3.46
1888,43.8370751,-70.37226999,,0.7284809534,1.59
1889,44.97330019,-70.44381045,71.0,0.9981723605,-5.97
1890,44.59816444,-68.38401854,112.0,1.139949109,0.15
1891,44.40759555,-69.76738544,,0.9953482008,0.2
1892,44.11486325,-69.10529169,49.0,0.6242038217,0.26
1893,44.05996956,-69.54227124,42.0,0.6225911651,1.05
1895,44.49952995,-70.75682123,173.0,1.219770147,0.24
1896,45.40194593,-68.65020455,,1.055298769,0.33
1897,45.83839062,-69.2860223,44.0,1.160949868,-2.72
1898,43.95415864,-69.85074999,42.0,0.6175562417,1.15
1899,45.51229767,-69.95995554,121.0,0.9743920116,-4.05
1901,44.4858305,-69.12061935,77.0,0.9845288326,-0.18
1902,45.01607142,-67.62813524,67.0,1.197283774,0.28
1903,43.47808377,-70.71052375,,0.6822960054,2.17
1904,39.62357628,-78.69280486,,1.802441101,5.14
1905,39.00670238,-76.60329337,,1.065019528,6.89
1906,39.45784712,-76.62911955,,1.640641391,6.1
1907,39.30211911,-76.61151012,,1.325454244,8.26
1908,38.53961642,-76.56820632,162.0,1.124765674,8.21
1909,38.87172293,-75.82904158,90.0,1.256807708,8.34
1910,39.56453592,-77.02373735,,1.674254663,4.87
1911,39.56647682,-75.94627411,,1.429947771,7.09
1912,38.51092331,-76.98580666,,1.052603528,8.28
1913,38.45413522,-76.02752426,114.0,1.223307222,6.74
1914,39.47296601,-77.39999394,,1.030637233,6.86
1915,39.52786077,-79.27355126,124.0,1.783659379,-1.02
1916,39.55010644,-76.3077594,,1.353442406,6.6
1917,39.25305293,-76.93126208,,0.7044415362,6.86
1918,39.24976208,-76.04741541,74.0,1.919584955,7.73
1919,39.13676329,-77.20358245,,0.9598325023,7.34
1920,38.83070039,-76.8496441,,1.046511628,8.72
1921,39.06198912,-76.03530977,130.0,1.500634884,6.67
1922,38.1163542,-75.75118623,78.0,1.28691635,10.61
1923,38.30058422,-76.6062928,,0.999292168,8.1
1924,38.76618159,-76.10882561,107.0,1.518592109,6.98
1926,39.60835778,-77.82002295,,1.536285119,6.83
1927,38.37301947,-75.62705831,,1.455267075,9.88
1928,38.21274277,-75.33200012,181.0,1.709966934,7.37
1929,41.72980578,-70.28854339,,1.521665824,3.07
1930,42.37428441,-73.20524838,,1.301524811,-1.46
1931,41.79228404,-71.10872211,,1.359413644,3.74
1932,41.40674725,-70.68763497,24.0,0.2938655565,3.6
1933,42.6687626,-70.94687179,,1.226479166,3.07
1934,42.58119713,-72.58602547,177.0,1.233277592,3.27
1935,42.13440424,-72.63235561,,1.218686121,3.99
1936,42.33997957,-72.65898478,,1.09608209,3.49
1937,42.48607732,-71.39049229,,1.064297589,3.23
1938,42.16073095,-71.20530408,,1.286737481,3.64
1939,41.94070556,-70.80802823,,1.333677879,3.78
1940,42.3279514,-71.07850442,,0.8206518626,3.77
1942,42.35026951,-71.90493363,,1.249113876,1.3
1943,44.6846864,-83.59507875,77.0,4.048370137,3.23
1944,46.41292944,-86.60260122,18.0,0.8633093525,1.44
1945,42.59147037,-85.89102866,,1.239005013,0.51
1946,45.03477666,-83.62212411,154.0,2.407378459,2.88
1947,44.99690221,-85.15503082,76.0,1.46125745,0.55
1948,44.0636262,-83.89277559,82.0,2.133749675,-0.26
1949,46.6720582,-88.36363591,58.0,2.27718885,-1.54
1950,42.59513984,-85.30834519,188.0,1.128180509,0.33
1951,43.70639106,-83.98731479,,2.117061021,0.47
1952,44.63899297,-86.01608482,77.0,1.889106968,1.49
1953,41.95447397,-86.4131308,,1.62038155,1.31
1954,41.91600556,-85.05929476,,1.547095404,0.9
1955,42.24633834,-85.00493569,,1.576081765,1.05
1956,41.91522292,-85.99405727,166.0,1.284133983,1.73
1957,45.37790017,-85.19614053,68.0,1.173020528,0.38
1958,45.44787015,-84.50122149,128.0,2.253917943,0.28
1959,46.29552653,-84.54353449,117.0,1.162213172,-0.98
1960,43.98794227,-84.8481986,178.0,2.221390241,-1.4
1961,42.94400871,-84.60145248,,0.8404584319,-0.52
1962,44.68255561,-84.61006219,37.0,1.172370089,2.01
1963,45.9048491,-86.9080745,181.0,1.478637366,2.23
1964,46.00999672,-87.86961634,127.0,1.373864128,1.58
1965,42.59599185,-84.83740035,,1.325315273,-0.06
1966,45.52625509,-84.89083249,107.0,1.425716189,-0.19
1968,43.02244215,-83.70589709,,1.589943889,0.28
1969,43.98901072,-84.38774817,133.0,1.992210905,-0.27
1970,46.40862701,-89.69377193,77.0,1.8216229,-3.57
1971,44.69565625,-85.55585247,,1.272744414,0.02
1972,43.29265605,-84.60505416,,1.627815093,1.93
1973,41.88753639,-84.59312019,,1.760986152,0.19
1974,46.89988536,-88.68495385,106.0,1.129461907,-0.26
1975,43.83353985,-83.04078453,161.0,1.671164625,0.04
1976,42.59716886,-84.37472069,,1.059912841,0.57
1977,42.94502238,-85.07413319,,1.030244301,1.03
1978,44.35486835,-83.63484895,169.0,3.021094029,0.18
1979,46.20974132,-88.53136251,99.0,2.835863649,-1.66
1980,43.64060976,-84.84664923,,1.303611738,1.71
1981,42.24807035,-84.42258681,,1.272995892,0.59
1982,42.24542231,-85.53038622,,1.03700117,0.57
1983,44.68512729,-85.09085699,69.0,1.554054054,-0.37
1984,43.03197711,-85.54934642,,0.890128535,1.56
1985,47.63197653,-88.41434263,15.0,2.33281493,1.03
1986,43.99050893,-85.802173,42.0,1.771404471,1.36
1987,43.09052506,-83.22153148,,1.94669563,0.92
1988,44.94430054,-85.80150326,67.0,1.534234028,0.41
